Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
-----------------------------------------------
                0.00    0.00    1018/1018        blockingFlow(LevelGraph&, unsigned int, unsigned int) [215]
[117]    0.0    0.00    0.00    1018         std::list<neighbor_t, std::allocator<neighbor_t> >::size() const [117]
                0.00    0.00    1018/7738        std::list<neighbor_t, std::allocator<neighbor_t> >::end() const [55]
                0.00    0.00    1018/7738        std::list<neighbor_t, std::allocator<neighbor_t> >::begin() const [56]
                0.00    0.00    1018/1018        std::iterator_traits<std::_List_const_iterator<neighbor_t> >::difference_type std::distance<std::_List_const_iterator<neighbor_t> >(std::_List_const_iterator<neighbor_t>, std::_List_const_iterator<neighbor_t>) [120]
-----------------------------------------------
                0.00    0.00    1018/1018        std::iterator_traits<std::_List_const_iterator<neighbor_t> >::difference_type std::distance<std::_List_const_iterator<neighbor_t> >(std::_List_const_iterator<neighbor_t>, std::_List_const_iterator<neighbor_t>) [120]
[118]    0.0    0.00    0.00    1018         std::iterator_traits<std::_List_const_iterator<neighbor_t> >::difference_type std::__distance<std::_List_const_iterator<neighbor_t> >(std::_List_const_iterator<neighbor_t>, std::_List_const_iterator<neighbor_t>, std::input_iterator_tag) [118]
                0.00    0.00    5050/82902       std::_List_const_iterator<neighbor_t>::operator!=(std::_List_const_iterator<neighbor_t> const&) const [15]
                0.00    0.00    4032/75796       std::_List_const_iterator<neighbor_t>::operator++() [16]
-----------------------------------------------
                0.00    0.00    1018/1018        std::iterator_traits<std::_List_const_iterator<neighbor_t> >::difference_type std::distance<std::_List_const_iterator<neighbor_t> >(std::_List_const_iterator<neighbor_t>, std::_List_const_iterator<neighbor_t>) [120]
[119]    0.0    0.00    0.00    1018         std::iterator_traits<std::_List_const_iterator<neighbor_t> >::iterator_category std::__iterator_category<std::_List_const_iterator<neighbor_t> >(std::_List_const_iterator<neighbor_t> const&) [119]
-----------------------------------------------
                0.00    0.00    1018/1018        std::list<neighbor_t, std::allocator<neighbor_t> >::size() const [117]
[120]    0.0    0.00    0.00    1018         std::iterator_traits<std::_List_const_iterator<neighbor_t> >::difference_type std::distance<std::_List_const_iterator<neighbor_t> >(std::_List_const_iterator<neighbor_t>, std::_List_const_iterator<neighbor_t>) [120]
                0.00    0.00    1018/1018        std::iterator_traits<std::_List_const_iterator<neighbor_t> >::iterator_category std::__iterator_category<std::_List_const_iterator<neighbor_t> >(std::_List_const_iterator<neighbor_t> const&) [119]
                0.00    0.00    1018/1018        std::iterator_traits<std::_List_const_iterator<neighbor_t> >::difference_type std::__distance<std::_List_const_iterator<neighbor_t> >(std::_List_const_iterator<neighbor_t>, std::_List_const_iterator<neighbor_t>, std::input_iterator_tag) [118]
-----------------------------------------------
                0.00    0.00      64/987         std::list<unsigned int, std::allocator<unsigned int> >::remove(unsigned int const&) [222]
                0.00    0.00     239/987         blockingFlow(LevelGraph&, unsigned int, unsigned int) [215]
                0.00    0.00     256/987         updateResidualNetwork(AbstractGraph&, std::list<unsigned int, std::allocator<unsigned int> >, unsigned int) [180]
                0.00    0.00     428/987         std::list<unsigned int, std::allocator<unsigned int> >::operator=(std::list<unsigned int, std::allocator<unsigned int> > const&) [151]
[121]    0.0    0.00    0.00     987         std::_List_iterator<unsigned int>::operator++() [121]
-----------------------------------------------
                0.00    0.00     155/961         std::list<unsigned int, std::allocator<unsigned int> >::clear() [160]
                0.00    0.00     345/961         std::_List_base<unsigned int, std::allocator<unsigned int> >::_List_base() [145]
                0.00    0.00     461/961         std::_List_base<unsigned int, std::allocator<unsigned int> >::_List_base(std::allocator<unsigned int> const&) [138]
[122]    0.0    0.00    0.00     961         std::_List_base<unsigned int, std::allocator<unsigned int> >::_M_init() [122]
-----------------------------------------------
                0.00    0.00     155/961         std::list<unsigned int, std::allocator<unsigned int> >::clear() [160]
                0.00    0.00     806/961         std::_List_base<unsigned int, std::allocator<unsigned int> >::~_List_base() [126]
[123]    0.0    0.00    0.00     961         std::_List_base<unsigned int, std::allocator<unsigned int> >::_M_clear() [123]
                0.00    0.00    3932/11709       unsigned int* std::__addressof<unsigned int>(unsigned int&) [46]
                0.00    0.00    3932/11704       std::_List_base<unsigned int, std::allocator<unsigned int> >::_M_get_Tp_allocator() const [47]
                0.00    0.00    3932/5852        __gnu_cxx::new_allocator<unsigned int>::destroy(unsigned int*) [62]
                0.00    0.00    3932/12165       std::allocator<unsigned int>::~allocator() [44]
                0.00    0.00    3932/5852        std::_List_base<unsigned int, std::allocator<unsigned int> >::_M_put_node(std::_List_node<unsigned int>*) [66]
-----------------------------------------------
                0.00    0.00     345/806         std::allocator<std::_List_node<unsigned int> >::allocator() [143]
                0.00    0.00     461/806         std::allocator<std::_List_node<unsigned int> >::allocator<unsigned int>(std::allocator<unsigned int> const&) [136]
[124]    0.0    0.00    0.00     806         __gnu_cxx::new_allocator<std::_List_node<unsigned int> >::new_allocator() [124]
-----------------------------------------------
                0.00    0.00     806/806         std::_List_base<unsigned int, std::allocator<unsigned int> >::~_List_base() [126]
[125]    0.0    0.00    0.00     806         std::_List_base<unsigned int, std::allocator<unsigned int> >::_List_impl::~_List_impl() [125]
                0.00    0.00     806/1267        std::allocator<std::_List_node<unsigned int> >::~allocator() [105]
-----------------------------------------------
                0.00    0.00     806/806         std::list<unsigned int, std::allocator<unsigned int> >::~list() [127]
[126]    0.0    0.00    0.00     806         std::_List_base<unsigned int, std::allocator<unsigned int> >::~_List_base() [126]
                0.00    0.00     806/806         std::_List_base<unsigned int, std::allocator<unsigned int> >::_List_impl::~_List_impl() [125]
                0.00    0.00     806/961         std::_List_base<unsigned int, std::allocator<unsigned int> >::_M_clear() [123]
-----------------------------------------------
                0.00    0.00      12/806         dinic(AbstractGraph const&, unsigned int, unsigned int) [226]
                0.00    0.00      24/806         generateLevelGraph(AbstractGraph const&, unsigned int, unsigned int) [212]
                0.00    0.00      32/806         LevelGraph::_construct(LevelGraph const&) [217]
                0.00    0.00      76/806         LevelGraph::_clear() [211]
                0.00    0.00      79/806         leastFirst(AbstractGraph&, unsigned int, unsigned int) [177]
                0.00    0.00     103/806         void std::list<unsigned int, std::allocator<unsigned int> >::insert<std::_List_const_iterator<unsigned int> >(std::_List_iterator<unsigned int>, std::_List_const_iterator<unsigned int>, std::_List_const_iterator<unsigned int>) [170]
                0.00    0.00     233/806         edmondsKarp(AbstractGraph const&, unsigned int, unsigned int) [224]
                0.00    0.00     247/806         blockingFlow(LevelGraph&, unsigned int, unsigned int) [215]
[127]    0.0    0.00    0.00     806         std::list<unsigned int, std::allocator<unsigned int> >::~list() [127]
                0.00    0.00     806/806         std::_List_base<unsigned int, std::allocator<unsigned int> >::~_List_base() [126]
-----------------------------------------------
                0.00    0.00     771/771         std::list<unsigned int, std::allocator<unsigned int> >::erase(std::_List_iterator<unsigned int>, std::_List_iterator<unsigned int>) [157]
[128]    0.0    0.00    0.00     771         std::list<unsigned int, std::allocator<unsigned int> >::erase(std::_List_iterator<unsigned int>) [128]
                0.00    0.00     771/13400       std::_List_iterator<unsigned int>::_List_iterator(std::__detail::_List_node_base*) [38]
                0.00    0.00     771/1920        std::list<unsigned int, std::allocator<unsigned int> >::_M_erase(std::_List_iterator<unsigned int>) [96]
-----------------------------------------------
                0.00    0.00     770/770         std::list<neighbor_t, std::allocator<neighbor_t> >::remove(neighbor_t const&) [147]
[129]    0.0    0.00    0.00     770         neighbor_t const* std::__addressof<neighbor_t const>(neighbor_t const&) [129]
-----------------------------------------------
                0.00    0.00      36/684         std::vector<edge, std::allocator<edge> >::_M_insert_aux(__gnu_cxx::__normal_iterator<edge*, std::vector<edge, std::allocator<edge> > >, edge const&) [202]
                0.00    0.00     648/684         std::vector<edge, std::allocator<edge> >::push_back(edge const&) [131]
[130]    0.0    0.00    0.00     684         __gnu_cxx::new_allocator<edge>::construct(edge*, edge const&) [130]
                0.00    0.00     684/69788       operator new(unsigned long, void*) [19]
-----------------------------------------------
                0.00    0.00     684/684         flowNetworkGenerator(AbstractGraph&, float, unsigned int, unsigned int) [225]
[131]    0.0    0.00    0.00     684         std::vector<edge, std::allocator<edge> >::push_back(edge const&) [131]
                0.00    0.00     648/684         __gnu_cxx::new_allocator<edge>::construct(edge*, edge const&) [130]
                0.00    0.00      36/36          std::vector<edge, std::allocator<edge> >::end() [203]
                0.00    0.00      36/36          std::vector<edge, std::allocator<edge> >::_M_insert_aux(__gnu_cxx::__normal_iterator<edge*, std::vector<edge, std::allocator<edge> > >, edge const&) [202]
-----------------------------------------------
                0.00    0.00     116/572         blockingFlow(LevelGraph&, unsigned int, unsigned int) [215]
                0.00    0.00     456/572         flowNetworkGenerator(AbstractGraph&, float, unsigned int, unsigned int) [225]
[132]    0.0    0.00    0.00     572         AdjacencyListGraph::addArc(unsigned int, unsigned int, int) [132]
                0.00    0.00     572/1108        AdjacencyListGraph::addArc(arc_t const&) [109]
-----------------------------------------------
                0.00    0.00     239/499         blockingFlow(LevelGraph&, unsigned int, unsigned int) [215]
                0.00    0.00     260/499         leastFirst(AbstractGraph&, unsigned int, unsigned int) [177]
[133]    0.0    0.00    0.00     499         std::list<unsigned int, std::allocator<unsigned int> >::push_front(unsigned int const&) [133]
                0.00    0.00     499/4111        std::list<unsigned int, std::allocator<unsigned int> >::begin() [81]
                0.00    0.00     499/5852        std::list<unsigned int, std::allocator<unsigned int> >::_M_insert(std::_List_iterator<unsigned int>, unsigned int const&) [68]
-----------------------------------------------
                0.00    0.00     461/461         std::allocator<std::_List_node<unsigned int> >::allocator(std::allocator<std::_List_node<unsigned int> > const&) [135]
[134]    0.0    0.00    0.00     461         __gnu_cxx::new_allocator<std::_List_node<unsigned int> >::new_allocator(__gnu_cxx::new_allocator<std::_List_node<unsigned int> > const&) [134]
-----------------------------------------------
                0.00    0.00     461/461         std::_List_base<unsigned int, std::allocator<unsigned int> >::_List_impl::_List_impl(std::allocator<std::_List_node<unsigned int> > const&) [137]
[135]    0.0    0.00    0.00     461         std::allocator<std::_List_node<unsigned int> >::allocator(std::allocator<std::_List_node<unsigned int> > const&) [135]
                0.00    0.00     461/461         __gnu_cxx::new_allocator<std::_List_node<unsigned int> >::new_allocator(__gnu_cxx::new_allocator<std::_List_node<unsigned int> > const&) [134]
-----------------------------------------------
                0.00    0.00     461/461         std::_List_base<unsigned int, std::allocator<unsigned int> >::_List_base(std::allocator<unsigned int> const&) [138]
[136]    0.0    0.00    0.00     461         std::allocator<std::_List_node<unsigned int> >::allocator<unsigned int>(std::allocator<unsigned int> const&) [136]
                0.00    0.00     461/806         __gnu_cxx::new_allocator<std::_List_node<unsigned int> >::new_allocator() [124]
-----------------------------------------------
                0.00    0.00     461/461         std::_List_base<unsigned int, std::allocator<unsigned int> >::_List_base(std::allocator<unsigned int> const&) [138]
[137]    0.0    0.00    0.00     461         std::_List_base<unsigned int, std::allocator<unsigned int> >::_List_impl::_List_impl(std::allocator<std::_List_node<unsigned int> > const&) [137]
                0.00    0.00     461/461         std::allocator<std::_List_node<unsigned int> >::allocator(std::allocator<std::_List_node<unsigned int> > const&) [135]
-----------------------------------------------
                0.00    0.00     103/461         std::list<unsigned int, std::allocator<unsigned int> >::list<std::_List_const_iterator<unsigned int> >(std::_List_const_iterator<unsigned int>, std::_List_const_iterator<unsigned int>, std::allocator<unsigned int> const&) [172]
                0.00    0.00     358/461         std::list<unsigned int, std::allocator<unsigned int> >::list(std::list<unsigned int, std::allocator<unsigned int> > const&) [142]
[138]    0.0    0.00    0.00     461         std::_List_base<unsigned int, std::allocator<unsigned int> >::_List_base(std::allocator<unsigned int> const&) [138]
                0.00    0.00     461/461         std::allocator<std::_List_node<unsigned int> >::allocator<unsigned int>(std::allocator<unsigned int> const&) [136]
                0.00    0.00     461/461         std::_List_base<unsigned int, std::allocator<unsigned int> >::_List_impl::_List_impl(std::allocator<std::_List_node<unsigned int> > const&) [137]
                0.00    0.00     461/961         std::_List_base<unsigned int, std::allocator<unsigned int> >::_M_init() [122]
                0.00    0.00     461/1267        std::allocator<std::_List_node<unsigned int> >::~allocator() [105]
-----------------------------------------------
                0.00    0.00     103/461         std::list<unsigned int, std::allocator<unsigned int> >::list<std::_List_const_iterator<unsigned int> >(std::_List_const_iterator<unsigned int>, std::_List_const_iterator<unsigned int>, std::allocator<unsigned int> const&) [172]
                0.00    0.00     358/461         std::list<unsigned int, std::allocator<unsigned int> >::list(std::list<unsigned int, std::allocator<unsigned int> > const&) [142]
[139]    0.0    0.00    0.00     461         void std::list<unsigned int, std::allocator<unsigned int> >::_M_initialize_dispatch<std::_List_const_iterator<unsigned int> >(std::_List_const_iterator<unsigned int>, std::_List_const_iterator<unsigned int>, std::__false_type) [139]
                0.00    0.00    2785/17013       std::_List_const_iterator<unsigned int>::operator!=(std::_List_const_iterator<unsigned int> const&) const [35]
                0.00    0.00    2324/2752        std::_List_const_iterator<unsigned int>::operator*() const [85]
                0.00    0.00    2324/15067       std::_List_const_iterator<unsigned int>::operator++() [37]
                0.00    0.00    2324/5353        std::list<unsigned int, std::allocator<unsigned int> >::push_back(unsigned int const&) [75]
-----------------------------------------------
                0.00    0.00     456/456         flowNetworkGenerator(AbstractGraph&, float, unsigned int, unsigned int) [225]
[140]    0.0    0.00    0.00     456         randMinMax(unsigned int, unsigned int) [140]
-----------------------------------------------
                0.00    0.00     144/360         std::_Miter_base<edge*>::iterator_type std::__miter_base<edge*>(edge*) [163]
                0.00    0.00     216/360         std::_Niter_base<edge*>::iterator_type std::__niter_base<edge*>(edge*) [154]
[141]    0.0    0.00    0.00     360         std::_Iter_base<edge*, false>::_S_base(edge*) [141]
-----------------------------------------------
                0.00    0.00     150/358         edmondsKarp(AbstractGraph const&, unsigned int, unsigned int) [224]
                0.00    0.00     208/358         LevelGraph::getLevel(unsigned int) const [156]
[142]    0.0    0.00    0.00     358         std::list<unsigned int, std::allocator<unsigned int> >::list(std::list<unsigned int, std::allocator<unsigned int> > const&) [142]
                0.00    0.00     358/12062       std::_List_base<unsigned int, std::allocator<unsigned int> >::_M_get_Node_allocator() const [45]
                0.00    0.00     358/12165       std::allocator<unsigned int>::allocator<std::_List_node<unsigned int> >(std::allocator<std::_List_node<unsigned int> > const&) [43]
                0.00    0.00     358/461         std::_List_base<unsigned int, std::allocator<unsigned int> >::_List_base(std::allocator<unsigned int> const&) [138]
                0.00    0.00     358/12165       std::allocator<unsigned int>::~allocator() [44]
                0.00    0.00     358/2027        std::list<unsigned int, std::allocator<unsigned int> >::end() const [93]
                0.00    0.00     358/2027        std::list<unsigned int, std::allocator<unsigned int> >::begin() const [94]
                0.00    0.00     358/461         void std::list<unsigned int, std::allocator<unsigned int> >::_M_initialize_dispatch<std::_List_const_iterator<unsigned int> >(std::_List_const_iterator<unsigned int>, std::_List_const_iterator<unsigned int>, std::__false_type) [139]
-----------------------------------------------
                0.00    0.00     345/345         std::_List_base<unsigned int, std::allocator<unsigned int> >::_List_impl::_List_impl() [144]
[143]    0.0    0.00    0.00     345         std::allocator<std::_List_node<unsigned int> >::allocator() [143]
                0.00    0.00     345/806         __gnu_cxx::new_allocator<std::_List_node<unsigned int> >::new_allocator() [124]
-----------------------------------------------
                0.00    0.00     345/345         std::_List_base<unsigned int, std::allocator<unsigned int> >::_List_base() [145]
[144]    0.0    0.00    0.00     345         std::_List_base<unsigned int, std::allocator<unsigned int> >::_List_impl::_List_impl() [144]
                0.00    0.00     345/345         std::allocator<std::_List_node<unsigned int> >::allocator() [143]
-----------------------------------------------
                0.00    0.00     345/345         std::list<unsigned int, std::allocator<unsigned int> >::list() [146]
[145]    0.0    0.00    0.00     345         std::_List_base<unsigned int, std::allocator<unsigned int> >::_List_base() [145]
                0.00    0.00     345/345         std::_List_base<unsigned int, std::allocator<unsigned int> >::_List_impl::_List_impl() [144]
                0.00    0.00     345/961         std::_List_base<unsigned int, std::allocator<unsigned int> >::_M_init() [122]
-----------------------------------------------
                0.00    0.00       4/345         edmondsKarp(AbstractGraph const&, unsigned int, unsigned int) [224]
                0.00    0.00      24/345         generateLevelGraph(AbstractGraph const&, unsigned int, unsigned int) [212]
                0.00    0.00      32/345         LevelGraph::_construct(LevelGraph const&) [217]
                0.00    0.00      44/345         LevelGraph::LevelGraph(unsigned int, unsigned int) [213]
                0.00    0.00      83/345         blockingFlow(LevelGraph&, unsigned int, unsigned int) [215]
                0.00    0.00     158/345         leastFirst(AbstractGraph&, unsigned int, unsigned int) [177]
[146]    0.0    0.00    0.00     345         std::list<unsigned int, std::allocator<unsigned int> >::list() [146]
                0.00    0.00     345/345         std::_List_base<unsigned int, std::allocator<unsigned int> >::_List_base() [145]
-----------------------------------------------
                0.00    0.00     326/326         AdjacencyListGraph::rmArc(arc_t const&) [159]
[147]    0.0    0.00    0.00     326         std::list<neighbor_t, std::allocator<neighbor_t> >::remove(neighbor_t const&) [147]
                0.00    0.00    7565/19422       std::_List_iterator<neighbor_t>::operator*() const [33]
                0.00    0.00    7447/71348       std::_List_iterator<neighbor_t>::operator!=(std::_List_iterator<neighbor_t> const&) const [18]
                0.00    0.00    6795/18488       std::_List_iterator<neighbor_t>::operator++() [34]
                0.00    0.00    6795/6795        operator==(neighbor_t const&, neighbor_t const&) [58]
                0.00    0.00     770/175116      neighbor_t* std::__addressof<neighbor_t>(neighbor_t&) [6]
                0.00    0.00     770/770         neighbor_t const* std::__addressof<neighbor_t const>(neighbor_t const&) [129]
                0.00    0.00     770/5222        std::list<neighbor_t, std::allocator<neighbor_t> >::_M_erase(std::_List_iterator<neighbor_t>) [77]
                0.00    0.00     326/7329        std::list<neighbor_t, std::allocator<neighbor_t> >::begin() [57]
                0.00    0.00     326/111380      std::list<neighbor_t, std::allocator<neighbor_t> >::end() [14]
-----------------------------------------------
                0.00    0.00     103/309         void std::list<unsigned int, std::allocator<unsigned int> >::insert<std::_List_const_iterator<unsigned int> >(std::_List_iterator<unsigned int>, std::_List_const_iterator<unsigned int>, std::_List_const_iterator<unsigned int>) [170]
                0.00    0.00     206/309         std::list<unsigned int, std::allocator<unsigned int> >::_M_check_equal_allocators(std::list<unsigned int, std::allocator<unsigned int> >&) [169]
[148]    0.0    0.00    0.00     309         std::_List_base<unsigned int, std::allocator<unsigned int> >::_M_get_Node_allocator() [148]
-----------------------------------------------
                0.00    0.00     116/297         updateResidualNetwork(AbstractGraph&, AbstractGraph&) [216]
                0.00    0.00     181/297         updateResidualNetwork(AbstractGraph&, std::list<unsigned int, std::allocator<unsigned int> >, unsigned int) [180]
[149]    0.0    0.00    0.00     297         updateArc(AbstractGraph&, unsigned int, unsigned int, int) [149]
                0.00    0.00     594/1178        AdjacencyListGraph::getWeight(unsigned int, unsigned int) const [106]
                0.00    0.00     271/271         AdjacencyListGraph::updateArc(arc_t const&) [152]
                0.00    0.00     163/163         AdjacencyListGraph::rmArc(arc_t const&) [159]
                0.00    0.00     160/1108        AdjacencyListGraph::addArc(arc_t const&) [109]
-----------------------------------------------
                0.00    0.00     275/275         std::list<unsigned int, std::allocator<unsigned int> >::operator=(std::list<unsigned int, std::allocator<unsigned int> > const&) [151]
[150]    0.0    0.00    0.00     275         std::_List_const_iterator<unsigned int>::operator==(std::_List_const_iterator<unsigned int> const&) const [150]
-----------------------------------------------
                0.00    0.00      32/275         LevelGraph::_construct(LevelGraph const&) [217]
                0.00    0.00      79/275         edmondsKarp(AbstractGraph const&, unsigned int, unsigned int) [224]
                0.00    0.00     164/275         blockingFlow(LevelGraph&, unsigned int, unsigned int) [215]
[151]    0.0    0.00    0.00     275         std::list<unsigned int, std::allocator<unsigned int> >::operator=(std::list<unsigned int, std::allocator<unsigned int> > const&) [151]
                0.00    0.00     703/4502        std::_List_iterator<unsigned int>::operator!=(std::_List_iterator<unsigned int> const&) const [79]
                0.00    0.00     519/17013       std::_List_const_iterator<unsigned int>::operator!=(std::_List_const_iterator<unsigned int> const&) const [35]
                0.00    0.00     428/6177        std::_List_iterator<unsigned int>::operator*() const [59]
                0.00    0.00     428/2752        std::_List_const_iterator<unsigned int>::operator*() const [85]
                0.00    0.00     428/15067       std::_List_const_iterator<unsigned int>::operator++() [37]
                0.00    0.00     428/987         std::_List_iterator<unsigned int>::operator++() [121]
                0.00    0.00     275/4111        std::list<unsigned int, std::allocator<unsigned int> >::begin() [81]
                0.00    0.00     275/8518        std::list<unsigned int, std::allocator<unsigned int> >::end() [48]
                0.00    0.00     275/2027        std::list<unsigned int, std::allocator<unsigned int> >::begin() const [94]
                0.00    0.00     275/2027        std::list<unsigned int, std::allocator<unsigned int> >::end() const [93]
                0.00    0.00     275/275         std::_List_const_iterator<unsigned int>::operator==(std::_List_const_iterator<unsigned int> const&) const [150]
                0.00    0.00     172/172         std::list<unsigned int, std::allocator<unsigned int> >::erase(std::_List_iterator<unsigned int>, std::_List_iterator<unsigned int>) [157]
                0.00    0.00     103/103         void std::list<unsigned int, std::allocator<unsigned int> >::insert<std::_List_const_iterator<unsigned int> >(std::_List_iterator<unsigned int>, std::_List_const_iterator<unsigned int>, std::_List_const_iterator<unsigned int>) [170]
-----------------------------------------------
                0.00    0.00     271/271         updateArc(AbstractGraph&, unsigned int, unsigned int, int) [149]
[152]    0.0    0.00    0.00     271         AdjacencyListGraph::updateArc(arc_t const&) [152]
                0.00    0.00   14429/47842       std::_List_iterator<neighbor_t>::operator->() const [31]
                0.00    0.00   13569/111380      std::list<neighbor_t, std::allocator<neighbor_t> >::end() [14]
                0.00    0.00   13569/71348       std::_List_iterator<neighbor_t>::operator!=(std::_List_iterator<neighbor_t> const&) const [18]
                0.00    0.00   13027/40963       std::_List_iterator<neighbor_t>::operator++(int) [32]
                0.00    0.00     542/7329        std::list<neighbor_t, std::allocator<neighbor_t> >::begin() [57]
                0.00    0.00     271/1920        std::_List_iterator<neighbor_t>::_List_iterator() [95]
-----------------------------------------------
                0.00    0.00       8/247         LevelGraph::_construct(LevelGraph const&) [217]
                0.00    0.00     239/247         blockingFlow(LevelGraph&, unsigned int, unsigned int) [215]
[153]    0.0    0.00    0.00     247         LevelGraph::getNbrLevels() const [153]
-----------------------------------------------
                0.00    0.00     216/216         edge* std::__copy_move_a2<false, edge*, edge*>(edge*, edge*, edge*) [187]
[154]    0.0    0.00    0.00     216         std::_Niter_base<edge*>::iterator_type std::__niter_base<edge*>(edge*) [154]
                0.00    0.00     216/360         std::_Iter_base<edge*, false>::_S_base(edge*) [141]
-----------------------------------------------
                0.00    0.00     212/212         blockingFlow(LevelGraph&, unsigned int, unsigned int) [215]
[155]    0.0    0.00    0.00     212         AdjacencyListGraph::increaseWeight(unsigned int, unsigned int, int) [155]
                0.00    0.00    3103/47842       std::_List_iterator<neighbor_t>::operator->() const [31]
                0.00    0.00    2467/111380      std::list<neighbor_t, std::allocator<neighbor_t> >::end() [14]
                0.00    0.00    2467/71348       std::_List_iterator<neighbor_t>::operator!=(std::_List_iterator<neighbor_t> const&) const [18]
                0.00    0.00    2043/40963       std::_List_iterator<neighbor_t>::operator++(int) [32]
                0.00    0.00     424/7329        std::list<neighbor_t, std::allocator<neighbor_t> >::begin() [57]
                0.00    0.00     212/1920        std::_List_iterator<neighbor_t>::_List_iterator() [95]
-----------------------------------------------
                0.00    0.00      12/208         dinic(AbstractGraph const&, unsigned int, unsigned int) [226]
                0.00    0.00      32/208         LevelGraph::_construct(LevelGraph const&) [217]
                0.00    0.00     164/208         blockingFlow(LevelGraph&, unsigned int, unsigned int) [215]
[156]    0.0    0.00    0.00     208         LevelGraph::getLevel(unsigned int) const [156]
                0.00    0.00     208/358         std::list<unsigned int, std::allocator<unsigned int> >::list(std::list<unsigned int, std::allocator<unsigned int> > const&) [142]
-----------------------------------------------
                0.00    0.00     172/172         std::list<unsigned int, std::allocator<unsigned int> >::operator=(std::list<unsigned int, std::allocator<unsigned int> > const&) [151]
[157]    0.0    0.00    0.00     172         std::list<unsigned int, std::allocator<unsigned int> >::erase(std::_List_iterator<unsigned int>, std::_List_iterator<unsigned int>) [157]
                0.00    0.00     943/4502        std::_List_iterator<unsigned int>::operator!=(std::_List_iterator<unsigned int> const&) const [79]
                0.00    0.00     771/771         std::list<unsigned int, std::allocator<unsigned int> >::erase(std::_List_iterator<unsigned int>) [128]
-----------------------------------------------
                0.00    0.00     164/164         blockingFlow(LevelGraph&, unsigned int, unsigned int) [215]
[158]    0.0    0.00    0.00     164         std::list<neighbor_t, std::allocator<neighbor_t> >::front() [158]
                0.00    0.00     164/7329        std::list<neighbor_t, std::allocator<neighbor_t> >::begin() [57]
                0.00    0.00     164/19422       std::_List_iterator<neighbor_t>::operator*() const [33]
-----------------------------------------------
                0.00    0.00     163/163         updateArc(AbstractGraph&, unsigned int, unsigned int, int) [149]
[159]    0.0    0.00    0.00     163         AdjacencyListGraph::rmArc(arc_t const&) [159]
                0.00    0.00     326/326         std::list<neighbor_t, std::allocator<neighbor_t> >::remove(neighbor_t const&) [147]
-----------------------------------------------
                0.00    0.00       4/155         leastFirst(AbstractGraph&, unsigned int, unsigned int) [177]
                0.00    0.00      75/155         blockingFlow(LevelGraph&, unsigned int, unsigned int) [215]
                0.00    0.00      76/155         generateLevelGraph(AbstractGraph const&, unsigned int, unsigned int) [212]
[160]    0.0    0.00    0.00     155         std::list<unsigned int, std::allocator<unsigned int> >::clear() [160]
                0.00    0.00     155/961         std::_List_base<unsigned int, std::allocator<unsigned int> >::_M_init() [122]
                0.00    0.00     155/961         std::_List_base<unsigned int, std::allocator<unsigned int> >::_M_clear() [123]
-----------------------------------------------
                0.00    0.00       4/148         flowNetworkGenerator(AbstractGraph&, float, unsigned int, unsigned int) [225]
                0.00    0.00     144/148         std::vector<edge, std::allocator<edge> >::_M_check_len(unsigned long, char const*) const [200]
[161]    0.0    0.00    0.00     148         std::vector<edge, std::allocator<edge> >::size() const [161]
-----------------------------------------------
                0.00    0.00      72/144         std::vector<edge, std::allocator<edge> >::_M_insert_aux(__gnu_cxx::__normal_iterator<edge*, std::vector<edge, std::allocator<edge> > >, edge const&) [202]
                0.00    0.00      72/144         __gnu_cxx::__normal_iterator<edge*, std::vector<edge, std::allocator<edge> > >::difference_type __gnu_cxx::operator-<edge*, std::vector<edge, std::allocator<edge> > >(__gnu_cxx::__normal_iterator<edge*, std::vector<edge, std::allocator<edge> > > const&, __gnu_cxx::__normal_iterator<edge*, std::vector<edge, std::allocator<edge> > > const&) [199]
[162]    0.0    0.00    0.00     144         __gnu_cxx::__normal_iterator<edge*, std::vector<edge, std::allocator<edge> > >::base() const [162]
-----------------------------------------------
                0.00    0.00     144/144         edge* std::copy<edge*, edge*>(edge*, edge*, edge*) [191]
[163]    0.0    0.00    0.00     144         std::_Miter_base<edge*>::iterator_type std::__miter_base<edge*>(edge*) [163]
                0.00    0.00     144/360         std::_Iter_base<edge*, false>::_S_base(edge*) [141]
-----------------------------------------------
                0.00    0.00       4/112         std::vector<edge, std::allocator<edge> >::~vector() [236]
                0.00    0.00     108/112         std::vector<edge, std::allocator<edge> >::_M_insert_aux(__gnu_cxx::__normal_iterator<edge*, std::vector<edge, std::allocator<edge> > >, edge const&) [202]
[164]    0.0    0.00    0.00     112         std::_Vector_base<edge, std::allocator<edge> >::_M_get_Tp_allocator() [164]
-----------------------------------------------
                0.00    0.00      36/108         __gnu_cxx::new_allocator<edge>::allocate(unsigned long, void const*) [198]
                0.00    0.00      72/108         std::vector<edge, std::allocator<edge> >::max_size() const [183]
[165]    0.0    0.00    0.00     108         __gnu_cxx::new_allocator<edge>::max_size() const [165]
-----------------------------------------------
                0.00    0.00     103/103         std::list<unsigned int, std::allocator<unsigned int> >::splice(std::_List_iterator<unsigned int>, std::list<unsigned int, std::allocator<unsigned int> >&) [171]
[166]    0.0    0.00    0.00     103         std::list<unsigned int, std::allocator<unsigned int> >::empty() const [166]
